split,tensor_index,source_index,binary_label,attack_name,true_label,clean_prediction,adversarial_prediction,clean_correct,attack_success,linf,l2
train,3726,42062,0,clean,2,2,2,True,False,0.0,0.0
train,3727,21581,0,clean,6,6,6,True,False,0.0,0.0
train,3728,8220,1,fgsm,6,6,3,True,True,0.03137257695198059,1.7388430833816528
train,3729,29729,1,pgd,0,0,8,True,True,0.03137260675430298,1.372049331665039
train,3730,18038,1,fgsm,5,5,4,True,True,0.03137260675430298,1.7343577146530151
train,3731,13388,1,pgd,8,8,9,True,True,0.03137260675430298,1.3910635709762573
train,3732,7021,1,pgd,5,5,3,True,True,0.03137260675430298,1.404991626739502
train,3733,40821,1,cw,7,7,5,True,True,0.010005921125411987,0.4391053020954132
train,3734,7748,1,cw,8,8,2,True,True,0.015007853507995605,0.4772528111934662
train,3735,3690,1,cw,4,4,7,True,True,0.01000639796257019,0.4185657203197479
train,3736,47747,1,cw,7,7,5,True,True,0.010005831718444824,0.4414353370666504
train,3737,34604,1,cw,4,4,6,True,True,0.00499996542930603,0.2353917956352234
train,3738,2465,1,cw,4,4,5,True,True,0.00499996542930603,0.2508309781551361
train,3739,10724,1,cw,5,5,3,True,True,0.010003596544265747,0.3615110516548157
train,3740,24668,1,pgd,0,0,6,True,True,0.03137260675430298,1.3663684129714966
train,3741,8923,1,fgsm,5,5,3,True,True,0.03137260675430298,1.738776683807373
train,3742,42062,1,fgsm,2,2,3,True,True,0.03137260675430298,1.7388430833816528
train,3743,21581,1,pgd,6,6,4,True,True,0.03137257695198059,1.3814324140548706
train,3744,11162,0,clean,7,7,7,True,False,0.0,0.0
train,3745,17751,0,clean,6,6,6,True,False,0.0,0.0
train,3746,44377,0,clean,5,5,5,True,False,0.0,0.0
train,3747,12740,0,clean,0,0,0,True,False,0.0,0.0
train,3748,3804,0,clean,6,6,6,True,False,0.0,0.0
train,3749,22593,0,clean,3,3,3,True,False,0.0,0.0
train,3750,3763,0,clean,3,3,3,True,False,0.0,0.0
train,3751,18199,0,clean,5,5,5,True,False,0.0,0.0
train,3752,517,0,clean,3,3,3,True,False,0.0,0.0
train,3753,44605,0,clean,9,1,1,False,False,0.0,0.0
train,3754,21412,0,clean,2,2,2,True,False,0.0,0.0
train,3755,41027,0,clean,3,3,3,True,False,0.0,0.0
train,3756,30104,0,clean,1,1,1,True,False,0.0,0.0
train,3757,2624,0,clean,9,9,9,True,False,0.0,0.0
train,3758,8047,0,clean,4,4,4,True,False,0.0,0.0
train,3759,15543,0,clean,7,7,7,True,False,0.0,0.0
train,3760,11162,1,fgsm,7,7,5,True,True,0.03137260675430298,1.7374318838119507
train,3761,17751,1,pgd,6,6,9,True,True,0.03137257695198059,1.3196128606796265
train,3762,44377,1,cw,5,5,3,True,True,0.010004192590713501,0.38736987113952637
train,3763,12740,1,pgd,0,0,6,True,True,0.03137257695198059,1.3902318477630615
train,3764,3804,1,cw,6,6,3,True,True,0.010002672672271729,0.39869821071624756
train,3765,22593,1,pgd,3,3,5,True,True,0.03137257695198059,1.2777596712112427
train,3766,3763,1,pgd,3,3,4,True,True,0.03137257695198059,1.3307039737701416
train,3767,18199,1,cw,5,5,3,True,True,0.00499996542930603,0.18053527176380157
train,3768,517,1,fgsm,3,3,2,True,True,0.03137257695198059,1.7323392629623413
train,3769,44605,1,pgd,9,1,1,False,False,0.03137260675430298,1.3952157497406006
train,3770,21412,1,cw,2,2,3,True,True,0.015002906322479248,0.458654522895813
train,3771,41027,1,cw,3,3,7,True,True,0.010003119707107544,0.3288101255893707
train,3772,30104,1,cw,1,1,9,True,True,0.01000562310218811,0.3754400312900543
train,3773,2624,1,cw,9,9,7,True,True,0.010003536939620972,0.34649139642715454
train,3774,8047,1,cw,4,4,7,True,True,0.00499996542930603,0.24765512347221375
train,3775,15543,1,fgsm,7,7,4,True,True,0.03137260675430298,1.7359132766723633
train,3776,14694,0,clean,6,6,6,True,False,0.0,0.0
train,3777,26015,0,clean,8,8,8,True,False,0.0,0.0
train,3778,32709,0,clean,6,6,6,True,False,0.0,0.0
train,3779,14452,0,clean,7,7,7,True,False,0.0,0.0
train,3780,41448,0,clean,6,6,6,True,False,0.0,0.0
train,3781,28312,0,clean,3,3,3,True,False,0.0,0.0
train,3782,43018,0,clean,3,3,3,True,False,0.0,0.0
train,3783,41516,0,clean,6,6,6,True,False,0.0,0.0
train,3784,1283,0,clean,2,2,2,True,False,0.0,0.0
train,3785,25201,0,clean,1,1,1,True,False,0.0,0.0
train,3786,14749,0,clean,6,6,6,True,False,0.0,0.0
train,3787,44781,0,clean,5,5,5,True,False,0.0,0.0
train,3788,32067,0,clean,2,2,2,True,False,0.0,0.0
train,3789,4701,0,clean,9,9,9,True,False,0.0,0.0
train,3790,12948,0,clean,9,9,9,True,False,0.0,0.0
train,3791,34650,0,clean,3,3,3,True,False,0.0,0.0
train,3792,14694,1,fgsm,6,6,3,True,True,0.03137257695198059,1.7302519083023071
train,3793,26015,1,cw,8,8,0,True,True,0.015011131763458252,0.4716537296772003
train,3794,32709,1,cw,6,6,2,True,True,0.00499996542930603,0.24576430022716522
train,3795,14452,1,cw,7,7,4,True,True,0.010006159543991089,0.41048431396484375
train,3796,41448,1,cw,6,6,4,True,True,0.0340019166469574,0.42142102122306824
train,3797,28312,1,cw,3,3,5,True,True,0.00499996542930603,0.25067415833473206
train,3798,43018,1,pgd,3,3,7,True,True,0.03137257695198059,1.2994484901428223
train,3799,41516,1,pgd,6,6,2,True,True,0.03137257695198059,1.4204148054122925
train,3800,1283,1,fgsm,2,2,5,True,True,0.03137257695198059,1.7387192249298096
train,3801,25201,1,cw,1,1,9,True,True,0.010006099939346313,0.401041179895401
train,3802,14749,1,pgd,6,6,3,True,True,0.03137260675430298,1.4178863763809204
train,3803,44781,1,cw,5,5,2,True,True,0.010005742311477661,0.4007354974746704
train,3804,32067,1,cw,2,2,7,True,True,0.00499996542930603,0.21936021745204926
train,3805,4701,1,fgsm,9,9,1,True,True,0.03137260675430298,1.734322190284729
train,3806,12948,1,cw,9,9,1,True,True,0.010004967451095581,0.3660643696784973
train,3807,34650,1,pgd,3,3,5,True,True,0.03137260675430298,1.3365201950073242
train,3808,32438,0,clean,1,1,1,True,False,0.0,0.0
train,3809,10870,0,clean,3,3,3,True,False,0.0,0.0
train,3810,15254,0,clean,4,4,4,True,False,0.0,0.0
train,3811,27136,0,clean,3,3,3,True,False,0.0,0.0
train,3812,14921,0,clean,4,4,4,True,False,0.0,0.0
train,3813,48867,0,clean,3,3,3,True,False,0.0,0.0
train,3814,25741,0,clean,7,7,7,True,False,0.0,0.0
train,3815,17248,0,clean,6,6,6,True,False,0.0,0.0
train,3816,1961,0,clean,3,3,3,True,False,0.0,0.0
train,3817,41620,0,clean,7,7,7,True,False,0.0,0.0
train,3818,46541,0,clean,2,2,2,True,False,0.0,0.0
train,3819,45305,0,clean,6,6,6,True,False,0.0,0.0
train,3820,39975,0,clean,5,5,5,True,False,0.0,0.0
train,3821,23166,0,clean,9,9,9,True,False,0.0,0.0
train,3822,26318,0,clean,7,7,7,True,False,0.0,0.0
train,3823,23002,0,clean,0,0,0,True,False,0.0,0.0
train,3824,32438,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7221624851226807
train,3825,10870,1,cw,3,3,5,True,True,0.015015631914138794,0.611316442489624
train,3826,15254,1,cw,4,4,5,True,True,0.01501891016960144,0.5223420858383179
train,3827,27136,1,fgsm,3,3,2,True,True,0.03137260675430298,1.7388430833816528
train,3828,14921,1,cw,4,4,3,True,True,0.00499996542930603,0.20441633462905884
train,3829,48867,1,pgd,3,3,4,True,True,0.03137260675430298,1.3021730184555054
train,3830,25741,1,pgd,7,7,4,True,True,0.03137257695198059,1.2781282663345337
train,3831,17248,1,pgd,6,6,3,True,True,0.03137260675430298,1.4050558805465698
train,3832,1961,1,cw,3,3,5,True,True,0.00499996542930603,0.2264568954706192
train,3833,41620,1,pgd,7,7,5,True,True,0.03137260675430298,1.4619210958480835
train,3834,46541,1,fgsm,2,2,6,True,True,0.03137260675430298,1.7383211851119995
train,3835,45305,1,fgsm,6,6,2,True,True,0.03137257695198059,1.7265148162841797
train,3836,39975,1,fgsm,5,5,2,True,True,0.03137260675430298,1.7342644929885864
train,3837,23166,1,fgsm,9,9,2,True,True,0.03137260675430298,1.6956374645233154
train,3838,26318,1,pgd,7,7,4,True,True,0.03137257695198059,1.3971832990646362
train,3839,23002,1,pgd,0,0,6,True,True,0.03137260675430298,1.4460748434066772
train,3840,19826,0,clean,9,9,9,True,False,0.0,0.0
train,3841,46762,0,clean,5,5,5,True,False,0.0,0.0
train,3842,29767,0,clean,6,6,6,True,False,0.0,0.0
train,3843,9817,0,clean,3,3,3,True,False,0.0,0.0
train,3844,38581,0,clean,0,0,0,True,False,0.0,0.0
train,3845,18918,0,clean,4,4,4,True,False,0.0,0.0
train,3846,48204,0,clean,7,7,7,True,False,0.0,0.0
train,3847,41439,0,clean,1,1,1,True,False,0.0,0.0
train,3848,10983,0,clean,9,9,9,True,False,0.0,0.0
train,3849,31936,0,clean,3,3,3,True,False,0.0,0.0
train,3850,36157,0,clean,3,3,3,True,False,0.0,0.0
train,3851,10945,0,clean,5,5,5,True,False,0.0,0.0
train,3852,7708,0,clean,9,9,9,True,False,0.0,0.0
train,3853,1115,0,clean,9,9,9,True,False,0.0,0.0
train,3854,25738,0,clean,3,3,3,True,False,0.0,0.0
train,3855,12646,0,clean,8,8,8,True,False,0.0,0.0
train,3856,19826,1,fgsm,9,9,1,True,True,0.03137260675430298,1.622875690460205
train,3857,46762,1,fgsm,5,5,3,True,True,0.03137257695198059,1.7387192249298096
train,3858,29767,1,fgsm,6,6,3,True,True,0.03137257695198059,1.7388430833816528
train,3859,9817,1,cw,3,3,2,True,True,0.01947692036628723,0.2208251953125
train,3860,38581,1,pgd,0,0,3,True,True,0.03137257695198059,1.4744151830673218
train,3861,18918,1,cw,4,4,5,True,True,0.015011310577392578,0.6203160881996155
train,3862,48204,1,fgsm,7,7,4,True,True,0.03137260675430298,1.738776683807373
train,3863,41439,1,cw,1,1,9,True,True,0.01000639796257019,0.3590819239616394
train,3864,10983,1,fgsm,9,9,4,True,True,0.03137260675430298,1.7359973192214966
train,3865,31936,1,cw,3,3,5,True,True,0.00499996542930603,0.20259639620780945
train,3866,36157,1,pgd,3,3,2,True,True,0.03137260675430298,1.3934533596038818
train,3867,10945,1,pgd,5,5,2,True,True,0.03137257695198059,1.3403772115707397
train,3868,7708,1,cw,9,9,1,True,True,0.00499996542930603,0.202726811170578
train,3869,1115,1,cw,9,9,1,True,True,0.015022367238998413,0.5055596828460693
train,3870,25738,1,cw,3,3,5,True,True,0.010006338357925415,0.3789825737476349
train,3871,12646,1,cw,8,8,5,True,True,0.00499996542930603,0.23398354649543762
train,3872,28082,0,clean,7,7,7,True,False,0.0,0.0
train,3873,11237,0,clean,0,0,0,True,False,0.0,0.0
train,3874,17293,0,clean,5,5,5,True,False,0.0,0.0
train,3875,27819,0,clean,5,5,5,True,False,0.0,0.0
train,3876,9274,0,clean,5,5,5,True,False,0.0,0.0
train,3877,23489,0,clean,1,1,1,True,False,0.0,0.0
train,3878,47059,0,clean,5,5,5,True,False,0.0,0.0
train,3879,20307,0,clean,1,1,1,True,False,0.0,0.0
train,3880,4644,0,clean,6,6,6,True,False,0.0,0.0
train,3881,7636,0,clean,4,4,4,True,False,0.0,0.0
train,3882,46494,0,clean,5,5,5,True,False,0.0,0.0
train,3883,31272,0,clean,2,2,2,True,False,0.0,0.0
train,3884,11555,0,clean,9,9,9,True,False,0.0,0.0
train,3885,4132,0,clean,1,1,1,True,False,0.0,0.0
train,3886,29357,0,clean,6,6,6,True,False,0.0,0.0
train,3887,48688,0,clean,7,7,7,True,False,0.0,0.0
train,3888,28082,1,pgd,7,7,8,True,True,0.03137260675430298,1.2698755264282227
train,3889,11237,1,fgsm,0,0,9,True,True,0.03137260675430298,1.6946349143981934
train,3890,17293,1,cw,5,5,3,True,True,0.015011459589004517,0.49733495712280273
train,3891,27819,1,fgsm,5,5,2,True,True,0.03137257695198059,1.7388430833816528
train,3892,9274,1,fgsm,5,5,2,True,True,0.03137260675430298,1.7069050073623657
train,3893,23489,1,pgd,1,1,9,True,True,0.03137260675430298,1.3339319229125977
train,3894,47059,1,pgd,5,5,3,True,True,0.03137257695198059,1.2891981601715088
train,3895,20307,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7388430833816528
train,3896,4644,1,cw,6,6,3,True,True,0.010005980730056763,0.45694005489349365
train,3897,7636,1,cw,4,4,5,True,True,0.02004191279411316,0.7108368277549744
train,3898,46494,1,cw,5,5,3,True,True,0.00499996542930603,0.18721264600753784
train,3899,31272,1,cw,2,2,5,True,True,0.010003387928009033,0.3969345986843109
train,3900,11555,1,fgsm,9,9,1,True,True,0.03137260675430298,1.7380690574645996
train,3901,4132,1,pgd,1,1,8,True,True,0.03137257695198059,1.3139071464538574
train,3902,29357,1,pgd,6,6,4,True,True,0.03137257695198059,1.45191490650177
train,3903,48688,1,cw,7,7,0,True,True,0.010005176067352295,0.3543574810028076
train,3904,24914,0,clean,5,5,5,True,False,0.0,0.0
train,3905,8765,0,clean,4,4,4,True,False,0.0,0.0
train,3906,6662,0,clean,9,9,9,True,False,0.0,0.0
train,3907,19107,0,clean,6,6,6,True,False,0.0,0.0
train,3908,22341,0,clean,7,7,7,True,False,0.0,0.0
train,3909,30659,0,clean,7,7,7,True,False,0.0,0.0
train,3910,45488,0,clean,1,1,1,True,False,0.0,0.0
train,3911,2797,0,clean,8,8,8,True,False,0.0,0.0
train,3912,37241,0,clean,4,4,4,True,False,0.0,0.0
train,3913,1595,0,clean,4,4,4,True,False,0.0,0.0
train,3914,25525,0,clean,4,4,4,True,False,0.0,0.0
train,3915,18855,0,clean,2,2,2,True,False,0.0,0.0
train,3916,6868,0,clean,3,5,5,False,False,0.0,0.0
train,3917,25117,0,clean,1,1,1,True,False,0.0,0.0
train,3918,23866,0,clean,0,0,0,True,False,0.0,0.0
train,3919,34157,0,clean,6,6,6,True,False,0.0,0.0
train,3920,24914,1,cw,5,5,3,True,True,0.010004371404647827,0.38852420449256897
train,3921,8765,1,pgd,4,4,5,True,True,0.03137257695198059,1.2760218381881714
train,3922,6662,1,pgd,9,9,1,True,True,0.03137260675430298,1.3011376857757568
train,3923,19107,1,fgsm,6,6,3,True,True,0.03137260675430298,1.6348425149917603
train,3924,22341,1,cw,7,7,5,True,True,0.03908821940422058,0.5202570557594299
train,3925,30659,1,fgsm,7,7,8,True,True,0.03137260675430298,1.7057290077209473
train,3926,45488,1,pgd,1,1,9,True,True,0.03137257695198059,1.4020016193389893
train,3927,2797,1,cw,8,8,0,True,True,0.010005205869674683,0.3766860067844391
train,3928,37241,1,fgsm,4,4,2,True,True,0.03137257695198059,1.738418459892273
train,3929,1595,1,cw,4,4,2,True,True,0.00499996542930603,0.23517940938472748
train,3930,25525,1,pgd,4,4,2,True,True,0.03137260675430298,1.4027841091156006
train,3931,18855,1,pgd,2,2,3,True,True,0.03137257695198059,1.350648283958435
train,3932,6868,1,cw,3,5,5,False,False,0.00021755695343017578,0.0022249461617320776
train,3933,25117,1,cw,1,1,9,True,True,0.010005801916122437,0.3681623041629791
train,3934,23866,1,fgsm,0,0,8,True,True,0.03137257695198059,1.7372769117355347
train,3935,34157,1,pgd,6,6,3,True,True,0.03137257695198059,1.3426908254623413
train,3936,41248,0,clean,1,1,1,True,False,0.0,0.0
train,3937,16481,0,clean,4,4,4,True,False,0.0,0.0
train,3938,7730,0,clean,8,8,8,True,False,0.0,0.0
train,3939,30086,0,clean,1,1,1,True,False,0.0,0.0
train,3940,16034,0,clean,2,2,2,True,False,0.0,0.0
train,3941,32439,0,clean,9,9,9,True,False,0.0,0.0
train,3942,32131,0,clean,0,0,0,True,False,0.0,0.0
train,3943,11305,0,clean,0,0,0,True,False,0.0,0.0
train,3944,33790,0,clean,9,9,9,True,False,0.0,0.0
train,3945,1940,0,clean,9,9,9,True,False,0.0,0.0
train,3946,23968,0,clean,4,4,4,True,False,0.0,0.0
train,3947,15525,0,clean,4,4,4,True,False,0.0,0.0
train,3948,37040,0,clean,9,9,9,True,False,0.0,0.0
train,3949,13605,0,clean,7,7,7,True,False,0.0,0.0
train,3950,6119,0,clean,7,7,7,True,False,0.0,0.0
train,3951,31748,0,clean,6,6,6,True,False,0.0,0.0
train,3952,41248,1,cw,1,1,9,True,True,0.00499996542930603,0.2240413874387741
train,3953,16481,1,fgsm,4,4,7,True,True,0.03137260675430298,1.7310028076171875
train,3954,7730,1,cw,8,8,9,True,True,0.01000639796257019,0.424194872379303
train,3955,30086,1,cw,1,1,9,True,True,0.01000639796257019,0.4247211813926697
train,3956,16034,1,pgd,2,2,5,True,True,0.03137257695198059,1.3724291324615479
train,3957,32439,1,fgsm,9,9,8,True,True,0.03137260675430298,1.7249107360839844
train,3958,32131,1,cw,0,0,2,True,True,0.0529995858669281,0.679435133934021
train,3959,11305,1,cw,0,0,3,True,True,0.010003328323364258,0.2529200613498688
train,3960,33790,1,fgsm,9,9,8,True,True,0.03137260675430298,1.7388430833816528
train,3961,1940,1,cw,9,9,1,True,True,0.03752830624580383,0.4872777462005615
train,3962,23968,1,cw,4,4,5,True,True,0.010005980730056763,0.40940964221954346
train,3963,15525,1,fgsm,4,4,2,True,True,0.03137257695198059,1.7388430833816528
train,3964,37040,1,cw,9,9,1,True,True,0.01000562310218811,0.4011550545692444
train,3965,13605,1,pgd,7,7,4,True,True,0.03137260675430298,1.522157073020935
train,3966,6119,1,cw,7,7,4,True,True,0.00499996542930603,0.2329256385564804
train,3967,31748,1,pgd,6,6,2,True,True,0.03137257695198059,1.3851187229156494
train,3968,2989,0,clean,6,6,6,True,False,0.0,0.0
train,3969,47915,0,clean,3,3,3,True,False,0.0,0.0
train,3970,28237,0,clean,3,3,3,True,False,0.0,0.0
train,3971,10368,0,clean,7,7,7,True,False,0.0,0.0
train,3972,17586,0,clean,1,1,1,True,False,0.0,0.0
train,3973,10340,0,clean,0,0,0,True,False,0.0,0.0
train,3974,46065,0,clean,5,5,5,True,False,0.0,0.0
train,3975,6407,0,clean,8,8,8,True,False,0.0,0.0
train,3976,9266,0,clean,1,1,1,True,False,0.0,0.0
train,3977,30307,0,clean,4,4,4,True,False,0.0,0.0
train,3978,40102,0,clean,9,9,9,True,False,0.0,0.0
train,3979,42974,0,clean,4,4,4,True,False,0.0,0.0
train,3980,36269,0,clean,3,3,3,True,False,0.0,0.0
train,3981,22263,0,clean,6,6,6,True,False,0.0,0.0
train,3982,14400,0,clean,7,7,7,True,False,0.0,0.0
train,3983,12683,0,clean,7,7,7,True,False,0.0,0.0
train,3984,2989,1,fgsm,6,6,3,True,True,0.03137257695198059,1.7385070323944092
train,3985,47915,1,fgsm,3,3,5,True,True,0.03137260675430298,1.7004917860031128
train,3986,28237,1,fgsm,3,3,5,True,True,0.03137260675430298,1.7385379076004028
train,3987,10368,1,fgsm,7,7,9,True,True,0.03137260675430298,1.7385998964309692
train,3988,17586,1,cw,1,1,9,True,True,0.010004520416259766,0.38476574420928955
train,3989,10340,1,pgd,0,0,8,True,True,0.03137257695198059,1.3208471536636353
train,3990,46065,1,cw,5,5,3,True,True,0.00499996542930603,0.24942125380039215
train,3991,6407,1,fgsm,8,8,4,True,True,0.03137260675430298,1.7349915504455566
train,3992,9266,1,pgd,1,1,9,True,True,0.03137260675430298,1.382856011390686
train,3993,30307,1,cw,4,4,5,True,True,0.010005921125411987,0.44846221804618835
train,3994,40102,1,cw,9,9,1,True,True,0.00499996542930603,0.2328260987997055
train,3995,42974,1,cw,4,4,6,True,True,0.00499996542930603,0.2133692055940628
train,3996,36269,1,fgsm,3,3,6,True,True,0.03137257695198059,1.7189223766326904
train,3997,22263,1,fgsm,6,6,4,True,True,0.03137257695198059,1.734721064567566
train,3998,14400,1,fgsm,7,7,4,True,True,0.03137257695198059,1.7196826934814453
train,3999,12683,1,cw,7,7,5,True,True,0.042794883251190186,0.5381779670715332
train,4000,21886,0,clean,2,2,2,True,False,0.0,0.0
train,4001,21802,0,clean,8,8,8,True,False,0.0,0.0
train,4002,25827,0,clean,1,1,1,True,False,0.0,0.0
train,4003,3433,0,clean,4,4,4,True,False,0.0,0.0
train,4004,20283,0,clean,2,2,2,True,False,0.0,0.0
train,4005,43945,0,clean,0,0,0,True,False,0.0,0.0
train,4006,29089,0,clean,6,6,6,True,False,0.0,0.0
train,4007,28985,0,clean,8,8,8,True,False,0.0,0.0
train,4008,45204,0,clean,7,7,7,True,False,0.0,0.0
train,4009,7507,0,clean,8,8,8,True,False,0.0,0.0
train,4010,12614,0,clean,8,8,8,True,False,0.0,0.0
train,4011,26977,0,clean,8,8,8,True,False,0.0,0.0
train,4012,18725,0,clean,8,8,8,True,False,0.0,0.0
train,4013,48225,0,clean,8,8,8,True,False,0.0,0.0
train,4014,45623,0,clean,4,4,4,True,False,0.0,0.0
train,4015,47807,0,clean,8,8,8,True,False,0.0,0.0
train,4016,21886,1,cw,2,2,3,True,True,0.010005772113800049,0.41531771421432495
train,4017,21802,1,cw,8,8,0,True,True,0.010006219148635864,0.41336703300476074
train,4018,25827,1,cw,1,1,9,True,True,0.010001718997955322,0.35565313696861267
train,4019,3433,1,cw,4,4,7,True,True,0.010005563497543335,0.402876079082489
train,4020,20283,1,cw,2,2,5,True,True,0.00499996542930603,0.19516527652740479
train,4021,43945,1,pgd,0,0,4,True,True,0.03137260675430298,1.3902969360351562
train,4022,29089,1,cw,6,6,4,True,True,0.010000109672546387,0.3027938902378082
train,4023,28985,1,fgsm,8,8,1,True,True,0.03137260675430298,1.737051248550415
train,4024,45204,1,pgd,7,7,5,True,True,0.03137257695198059,1.3366163969039917
train,4025,7507,1,fgsm,8,8,9,True,True,0.03137257695198059,1.7388430833816528
train,4026,12614,1,fgsm,8,8,7,True,True,0.03137260675430298,1.738776683807373
train,4027,26977,1,fgsm,8,8,4,True,True,0.03137260675430298,1.7388430833816528
train,4028,18725,1,fgsm,8,8,9,True,True,0.03137260675430298,1.7324634790420532
train,4029,48225,1,cw,8,8,0,True,True,0.00499996542930603,0.2119586020708084
train,4030,45623,1,pgd,4,4,7,True,True,0.03137257695198059,1.3852144479751587
train,4031,47807,1,fgsm,8,8,8,True,False,0.03137260675430298,1.6729661226272583
train,4032,19496,0,clean,3,3,3,True,False,0.0,0.0
train,4033,14670,0,clean,4,4,4,True,False,0.0,0.0
train,4034,22796,0,clean,0,0,0,True,False,0.0,0.0
train,4035,26517,0,clean,6,6,6,True,False,0.0,0.0
train,4036,37350,0,clean,3,3,3,True,False,0.0,0.0
train,4037,21950,0,clean,4,4,4,True,False,0.0,0.0
train,4038,28969,0,clean,7,7,7,True,False,0.0,0.0
train,4039,46517,0,clean,7,5,5,False,False,0.0,0.0
train,4040,14364,0,clean,2,2,2,True,False,0.0,0.0
train,4041,23000,0,clean,7,7,7,True,False,0.0,0.0
train,4042,38658,0,clean,1,1,1,True,False,0.0,0.0
train,4043,5904,0,clean,8,8,8,True,False,0.0,0.0
train,4044,33069,0,clean,6,6,6,True,False,0.0,0.0
train,4045,38984,0,clean,3,3,3,True,False,0.0,0.0
train,4046,30498,0,clean,7,7,7,True,False,0.0,0.0
train,4047,22457,0,clean,7,7,7,True,False,0.0,0.0
train,4048,19496,1,pgd,3,3,5,True,True,0.03137260675430298,1.3492465019226074
train,4049,14670,1,pgd,4,4,5,True,True,0.03137260675430298,1.4139922857284546
train,4050,22796,1,cw,0,0,8,True,True,0.00499996542930603,0.22103802859783173
train,4051,26517,1,cw,6,6,3,True,True,0.010004520416259766,0.3776503801345825
train,4052,37350,1,fgsm,3,3,0,True,True,0.03137260675430298,1.7377593517303467
train,4053,21950,1,pgd,4,4,6,True,True,0.03137257695198059,1.350997805595398
train,4054,28969,1,cw,7,7,3,True,True,0.01000601053237915,0.361935555934906
train,4055,46517,1,cw,7,5,5,False,False,0.00021755695343017578,0.002314179902896285
train,4056,14364,1,cw,2,2,5,True,True,0.010005980730056763,0.29481494426727295
train,4057,23000,1,pgd,7,7,5,True,True,0.03137257695198059,1.397840142250061
train,4058,38658,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7352885007858276
train,4059,5904,1,cw,8,8,0,True,True,0.00499996542930603,0.2097768485546112
train,4060,33069,1,pgd,6,6,3,True,True,0.03137257695198059,1.3378323316574097
train,4061,38984,1,fgsm,3,3,5,True,True,0.03137260675430298,1.7380160093307495
train,4062,30498,1,fgsm,7,7,4,True,True,0.03137260675430298,1.7388430833816528
train,4063,22457,1,pgd,7,7,5,True,True,0.03137257695198059,1.4011223316192627
train,4064,20614,0,clean,7,7,7,True,False,0.0,0.0
train,4065,619,0,clean,6,6,6,True,False,0.0,0.0
train,4066,45266,0,clean,6,6,6,True,False,0.0,0.0
train,4067,3063,0,clean,0,0,0,True,False,0.0,0.0
train,4068,49521,0,clean,8,8,8,True,False,0.0,0.0
train,4069,19974,0,clean,0,0,0,True,False,0.0,0.0
train,4070,42397,0,clean,5,5,5,True,False,0.0,0.0
train,4071,47453,0,clean,1,1,1,True,False,0.0,0.0
train,4072,9516,0,clean,4,4,4,True,False,0.0,0.0
train,4073,259,0,clean,8,8,8,True,False,0.0,0.0
train,4074,32724,0,clean,9,9,9,True,False,0.0,0.0
train,4075,46221,0,clean,9,9,9,True,False,0.0,0.0
train,4076,24199,0,clean,2,2,2,True,False,0.0,0.0
train,4077,47112,0,clean,8,8,8,True,False,0.0,0.0
train,4078,10167,0,clean,4,4,4,True,False,0.0,0.0
train,4079,34298,0,clean,4,4,4,True,False,0.0,0.0
train,4080,20614,1,fgsm,7,7,5,True,True,0.03137257695198059,1.7385777235031128
train,4081,619,1,pgd,6,6,4,True,True,0.03137257695198059,1.4911103248596191
train,4082,45266,1,cw,6,6,4,True,True,0.015016943216323853,0.5794861912727356
train,4083,3063,1,pgd,0,0,2,True,True,0.03137260675430298,1.3313665390014648
train,4084,49521,1,fgsm,8,8,6,True,True,0.03137260675430298,1.7061346769332886
train,4085,19974,1,fgsm,0,0,3,True,True,0.03137260675430298,1.7388432025909424
train,4086,42397,1,pgd,5,5,3,True,True,0.03137260675430298,1.3251526355743408
train,4087,47453,1,pgd,1,1,9,True,True,0.03137260675430298,1.3715405464172363
train,4088,9516,1,cw,4,4,3,True,True,0.00499996542930603,0.2421777993440628
train,4089,259,1,cw,8,8,0,True,True,0.01501050591468811,0.4069564640522003
train,4090,32724,1,fgsm,9,9,1,True,True,0.03137260675430298,1.6977674961090088
train,4091,46221,1,fgsm,9,9,3,True,True,0.03137260675430298,1.725164771080017
train,4092,24199,1,fgsm,2,2,4,True,True,0.03137257695198059,1.7388430833816528
train,4093,47112,1,pgd,8,8,6,True,True,0.03137260675430298,1.3761906623840332
train,4094,10167,1,fgsm,4,4,5,True,True,0.03137260675430298,1.738396406173706
train,4095,34298,1,pgd,4,4,3,True,True,0.03137260675430298,1.31971275806427
train,4096,7382,0,clean,4,4,4,True,False,0.0,0.0
train,4097,299,0,clean,4,4,4,True,False,0.0,0.0
train,4098,12395,0,clean,8,8,8,True,False,0.0,0.0
train,4099,9559,0,clean,2,2,2,True,False,0.0,0.0
train,4100,46357,0,clean,1,1,1,True,False,0.0,0.0
train,4101,13628,0,clean,7,7,7,True,False,0.0,0.0
train,4102,7408,0,clean,1,1,1,True,False,0.0,0.0
train,4103,15749,0,clean,1,1,1,True,False,0.0,0.0
train,4104,48913,0,clean,6,6,6,True,False,0.0,0.0
train,4105,13189,0,clean,3,3,3,True,False,0.0,0.0
train,4106,41921,0,clean,6,6,6,True,False,0.0,0.0
train,4107,3745,0,clean,8,8,8,True,False,0.0,0.0
train,4108,27536,0,clean,8,8,8,True,False,0.0,0.0
